index,query,_id,_score,name,pathway,symbol,notfound
354,ENSG00000108679,3959,18.875614,galectin 3 binding protein,"{'reactome': [{'id': 'R-HSA-109582', 'name': 'Hemostasis'}, {'id': 'R-HSA-114608', 'name': 'Platelet degranulation '}, {'id': 'R-HSA-76002', 'name': 'Platelet activation, signaling and aggregation'}, {'id': 'R-HSA-76005', 'name': 'Response to elevated platelet cytosolic Ca2+'}]}",LGALS3BP,
355,ENSG00000122641,3624,20.080383,inhibin subunit beta A,"{'reactome': [{'id': 'R-HSA-1502540', 'name': 'Signaling by Activin'}, {'id': 'R-HSA-1502540', 'name': 'Signaling by Activin'}, {'id': 'R-HSA-162582', 'name': 'Signal Transduction'}, {'id': 'R-HSA-162582', 'name': 'Signal Transduction'}, {'id': 'R-HSA-209822', 'name': 'Glycoprotein hormones'}, {'id': 'R-HSA-209952', 'name': 'Peptide hormone biosynthesis'}, {'id': 'R-HSA-2473224', 'name': 'Antagonism of Activin by Follistatin'}, {'id': 'R-HSA-2980736', 'name': 'Peptide hormone metabolism'}, {'id': 'R-HSA-392499', 'name': 'Metabolism of proteins'}, {'id': 'R-HSA-9006936', 'name': 'Signaling by TGF-beta family members'}, {'id': 'R-HSA-9006936', 'name': 'Signaling by TGF-beta family members'}]}",INHBA,
356,ENSG00000149150,8501,19.285269,solute carrier family 43 member 1,"{'reactome': [{'id': 'R-HSA-352230', 'name': 'Amino acid transport across the plasma membrane'}, {'id': 'R-HSA-382551', 'name': 'Transport of small molecules'}, {'id': 'R-HSA-425393', 'name': 'Transport of inorganic cations/anions and amino acids/oligopeptides'}, {'id': 'R-HSA-425407', 'name': 'SLC-mediated transmembrane transport'}]}",SLC43A1,
357,ENSG00000144597,85403,20.048939,ELL associated factor 1,"{'reactome': [{'id': 'R-HSA-112382', 'name': 'Formation of RNA Pol II elongation complex '}, {'id': 'R-HSA-674695', 'name': 'RNA Polymerase II Pre-transcription Events'}, {'id': 'R-HSA-73857', 'name': 'RNA Polymerase II Transcription'}, {'id': 'R-HSA-74160', 'name': 'Gene expression (Transcription)'}, {'id': 'R-HSA-75955', 'name': 'RNA Polymerase II Transcription Elongation'}]}",EAF1,
362,ENSG00000179593,247,19.674295,arachidonate 15-lipoxygenase type B,"{'reactome': [{'id': 'R-HSA-1430728', 'name': 'Metabolism'}, {'id': 'R-HSA-2142753', 'name': 'Arachidonic acid metabolism'}, {'id': 'R-HSA-2142770', 'name': 'Synthesis of 15-eicosatetraenoic acid derivatives'}, {'id': 'R-HSA-556833', 'name': 'Metabolism of lipids'}, {'id': 'R-HSA-8978868', 'name': 'Fatty acid metabolism'}]}",ALOX15B,
363,ENSG00000168395,84289,19.35491,inhibitor of growth family member 5,"{'reactome': [{'id': 'R-HSA-212436', 'name': 'Generic Transcription Pathway'}, {'id': 'R-HSA-3214847', 'name': 'HATs acetylate histones'}, {'id': 'R-HSA-3247509', 'name': 'Chromatin modifying enzymes'}, {'id': 'R-HSA-3700989', 'name': 'Transcriptional Regulation by TP53'}, {'id': 'R-HSA-4839726', 'name': 'Chromatin organization'}, {'id': 'R-HSA-5633007', 'name': 'Regulation of TP53 Activity'}, {'id': 'R-HSA-6804758', 'name': 'Regulation of TP53 Activity through Acetylation'}, {'id': 'R-HSA-73857', 'name': 'RNA Polymerase II Transcription'}, {'id': 'R-HSA-74160', 'name': 'Gene expression (Transcription)'}]}",ING5,
365,ENSG00000133135,79589,19.985876,ring finger protein 128,"{'reactome': [{'id': 'R-HSA-392499', 'name': 'Metabolism of proteins'}, {'id': 'R-HSA-5688426', 'name': 'Deubiquitination'}, {'id': 'R-HSA-5689880', 'name': 'Ub-specific processing proteases'}, {'id': 'R-HSA-5689896', 'name': 'Ovarian tumor domain proteases'}, {'id': 'R-HSA-597592', 'name': 'Post-translational protein modification'}]}",RNF128,
366,ENSG00000183691,9241,21.119526,noggin,"{'reactome': [{'id': 'R-HSA-162582', 'name': 'Signal Transduction'}, {'id': 'R-HSA-201451', 'name': 'Signaling by BMP'}, {'id': 'R-HSA-9006936', 'name': 'Signaling by TGF-beta family members'}]}",NOG,
368,ENSG00000123610,7130,19.372662,TNF alpha induced protein 6,"{'reactome': [{'id': 'R-HSA-168249', 'name': 'Innate Immune System'}, {'id': 'R-HSA-168256', 'name': 'Immune System'}, {'id': 'R-HSA-6798695', 'name': 'Neutrophil degranulation'}]}",TNFAIP6,
369,ENSG00000164163,6059,20.069359,ATP binding cassette subfamily E member 1,"{'reactome': [{'id': 'R-HSA-1169410', 'name': 'Antiviral mechanism by IFN-stimulated genes'}, {'id': 'R-HSA-1280215', 'name': 'Cytokine Signaling in Immune system'}, {'id': 'R-HSA-168256', 'name': 'Immune System'}, {'id': 'R-HSA-8983711', 'name': 'OAS antiviral response'}, {'id': 'R-HSA-909733', 'name': 'Interferon alpha/beta signaling'}, {'id': 'R-HSA-913531', 'name': 'Interferon Signaling'}]}",ABCE1,
370,ENSG00000105737,2901,19.641102,glutamate ionotropic receptor kainate type subunit 5,"{'reactome': [{'id': 'R-HSA-112314', 'name': 'Neurotransmitter receptors and postsynaptic signal transmission'}, {'id': 'R-HSA-112315', 'name': 'Transmission across Chemical Synapses'}, {'id': 'R-HSA-112316', 'name': 'Neuronal System'}, {'id': 'R-HSA-451306', 'name': 'Ionotropic activity of kainate receptors'}, {'id': 'R-HSA-451308', 'name': 'Activation of Ca-permeable Kainate Receptor'}, {'id': 'R-HSA-451326', 'name': 'Activation of kainate receptors upon glutamate binding'}]}",GRIK5,
373,ENSG00000137752,834,20.150984,caspase 1,"{'reactome': [{'id': 'R-HSA-1280215', 'name': 'Cytokine Signaling in Immune system'}, {'id': 'R-HSA-168249', 'name': 'Innate Immune System'}, {'id': 'R-HSA-168249', 'name': 'Innate Immune System'}, {'id': 'R-HSA-168256', 'name': 'Immune System'}, {'id': 'R-HSA-168256', 'name': 'Immune System'}, {'id': 'R-HSA-168638', 'name': 'NOD1/2 Signaling Pathway'}, {'id': 'R-HSA-168643', 'name': 'Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways'}, {'id': 'R-HSA-168643', 'name': 'Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways'}, {'id': 'R-HSA-212436', 'name': 'Generic Transcription Pathway'}, {'id': 'R-HSA-3700989', 'name': 'Transcriptional Regulation by TP53'}, {'id': 'R-HSA-446652', 'name': 'Interleukin-1 family signaling'}, {'id': 'R-HSA-448706', 'name': 'Interleukin-1 processing'}, {'id': 'R-HSA-449147', 'name': 'Signaling by Interleukins'}, {'id': 'R-HSA-5633008', 'name': 'TP53 Regulates Transcription of Cell Death Genes'}, {'id': 'R-HSA-622312', 'name': 'Inflammasomes'}, {'id': 'R-HSA-622312', 'name': 'Inflammasomes'}, {'id': 'R-HSA-6803207', 'name': 'TP53 Regulates Transcription of Caspase Activators and Caspases'}, {'id': 'R-HSA-73857', 'name': 'RNA Polymerase II Transcription'}, {'id': 'R-HSA-74160', 'name': 'Gene expression (Transcription)'}, {'id': 'R-HSA-844456', 'name': 'The NLRP3 inflammasome'}, {'id': 'R-HSA-844615', 'name': 'The AIM2 inflammasome'}, {'id': 'R-HSA-844623', 'name': 'The IPAF inflammasome'}, {'id': 'R-HSA-9008059', 'name': 'Interleukin-37 signaling'}]}",CASP1,
374,ENSG00000043143,23338,19.613226,jade family PHD finger 2,"{'reactome': [{'id': 'R-HSA-3214847', 'name': 'HATs acetylate histones'}, {'id': 'R-HSA-3247509', 'name': 'Chromatin modifying enzymes'}, {'id': 'R-HSA-4839726', 'name': 'Chromatin organization'}]}",JADE2,
375,ENSG00000141012,2588,20.501654,galactosamine (N-acetyl)-6-sulfatase,"{'reactome': [{'id': 'R-HSA-1430728', 'name': 'Metabolism'}, {'id': 'R-HSA-1630316', 'name': 'Glycosaminoglycan metabolism'}, {'id': 'R-HSA-1638074', 'name': 'Keratan sulfate/keratin metabolism'}, {'id': 'R-HSA-1643685', 'name': 'Disease'}, {'id': 'R-HSA-168249', 'name': 'Innate Immune System'}, {'id': 'R-HSA-168256', 'name': 'Immune System'}, {'id': 'R-HSA-2022857', 'name': 'Keratan sulfate degradation'}, {'id': 'R-HSA-2206281', 'name': 'Mucopolysaccharidoses'}, {'id': 'R-HSA-2206290', 'name': 'MPS IV - Morquio syndrome A'}, {'id': 'R-HSA-5663084', 'name': 'Diseases of carbohydrate metabolism'}, {'id': 'R-HSA-5668914', 'name': 'Diseases of metabolism'}, {'id': 'R-HSA-6798695', 'name': 'Neutrophil degranulation'}, {'id': 'R-HSA-71387', 'name': 'Metabolism of carbohydrates'}]}",GALNS,
376,ENSG00000155252,55361,19.641102,phosphatidylinositol 4-kinase type 2 alpha,"{'reactome': [{'id': 'R-HSA-1430728', 'name': 'Metabolism'}, {'id': 'R-HSA-1483255', 'name': 'PI Metabolism'}, {'id': 'R-HSA-1483257', 'name': 'Phospholipid metabolism'}, {'id': 'R-HSA-1660499', 'name': 'Synthesis of PIPs at the plasma membrane'}, {'id': 'R-HSA-1660514', 'name': 'Synthesis of PIPs at the Golgi membrane'}, {'id': 'R-HSA-1660516', 'name': 'Synthesis of PIPs at the early endosome membrane'}, {'id': 'R-HSA-556833', 'name': 'Metabolism of lipids'}]}",PI4K2A,
379,ENSG00000154930,84532,19.301443,acyl-CoA synthetase short chain family member 1,"{'reactome': [{'id': 'R-HSA-1430728', 'name': 'Metabolism'}, {'id': 'R-HSA-211859', 'name': 'Biological oxidations'}, {'id': 'R-HSA-211945', 'name': 'Phase I - Functionalization of compounds'}, {'id': 'R-HSA-71384', 'name': 'Ethanol oxidation'}]}",ACSS1,
380,ENSG00000126217,23263,20.073238,MCF.2 cell line derived transforming sequence like,"{'reactome': [{'id': 'R-HSA-162582', 'name': 'Signal Transduction'}, {'id': 'R-HSA-193648', 'name': 'NRAGE signals death through JNK'}, {'id': 'R-HSA-193704', 'name': 'p75 NTR receptor-mediated signalling'}, {'id': 'R-HSA-194315', 'name': 'Signaling by Rho GTPases'}, {'id': 'R-HSA-194840', 'name': 'Rho GTPase cycle'}, {'id': 'R-HSA-204998', 'name': 'Cell death signalling via NRAGE, NRIF and NADE'}, {'id': 'R-HSA-372790', 'name': 'Signaling by GPCR'}, {'id': 'R-HSA-388396', 'name': 'GPCR downstream signalling'}, {'id': 'R-HSA-416482', 'name': 'G alpha (12/13) signalling events'}, {'id': 'R-HSA-73887', 'name': 'Death Receptor Signalling'}]}",MCF2L,
381,ENSG00000150630,7424,19.6594,vascular endothelial growth factor C,"{'reactome': [{'id': 'R-HSA-109582', 'name': 'Hemostasis'}, {'id': 'R-HSA-114608', 'name': 'Platelet degranulation '}, {'id': 'R-HSA-162582', 'name': 'Signal Transduction'}, {'id': 'R-HSA-194138', 'name': 'Signaling by VEGF'}, {'id': 'R-HSA-194313', 'name': 'VEGF ligand-receptor interactions'}, {'id': 'R-HSA-195399', 'name': 'VEGF binds to VEGFR leading to receptor dimerization'}, {'id': 'R-HSA-76002', 'name': 'Platelet activation, signaling and aggregation'}, {'id': 'R-HSA-76005', 'name': 'Response to elevated platelet cytosolic Ca2+'}, {'id': 'R-HSA-9006934', 'name': 'Signaling by Receptor Tyrosine Kinases'}]}",VEGFC,
383,ENSG00000114315,3280,19.597954,hes family bHLH transcription factor 1,"{'reactome': [{'id': 'R-HSA-1266738', 'name': 'Developmental Biology'}, {'id': 'R-HSA-157118', 'name': 'Signaling by NOTCH'}, {'id': 'R-HSA-157118', 'name': 'Signaling by NOTCH'}, {'id': 'R-HSA-162582', 'name': 'Signal Transduction'}, {'id': 'R-HSA-162582', 'name': 'Signal Transduction'}, {'id': 'R-HSA-1643685', 'name': 'Disease'}, {'id': 'R-HSA-186712', 'name': 'Regulation of beta-cell development'}, {'id': 'R-HSA-1980143', 'name': 'Signaling by NOTCH1'}, {'id': 'R-HSA-1980145', 'name': 'Signaling by NOTCH2'}, {'id': 'R-HSA-210744', 'name': 'Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells'}, {'id': 'R-HSA-2122947', 'name': 'NOTCH1 Intracellular Domain Regulates Transcription'}, {'id': 'R-HSA-212436', 'name': 'Generic Transcription Pathway'}, {'id': 'R-HSA-212436', 'name': 'Generic Transcription Pathway'}, {'id': 'R-HSA-2197563', 'name': 'NOTCH2 intracellular domain regulates transcription'}, {'id': 'R-HSA-2644602', 'name': 'Signaling by NOTCH1 PEST Domain Mutants in Cancer'}, {'id': 'R-HSA-2644603', 'name': 'Signaling by NOTCH1 in Cancer'}, {'id': 'R-HSA-2644606', 'name': 'Constitutive Signaling by NOTCH1 PEST Domain Mutants'}, {'id': 'R-HSA-2894858', 'name': 'Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer'}, {'id': 'R-HSA-2894862', 'name': 'Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants'}, {'id': 'R-HSA-5663202', 'name': 'Diseases of signal transduction'}, {'id': 'R-HSA-73857', 'name': 'RNA Polymerase II Transcription'}, {'id': 'R-HSA-73857', 'name': 'RNA Polymerase II Transcription'}, {'id': 'R-HSA-74160', 'name': 'Gene expression (Transcription)'}, {'id': 'R-HSA-74160', 'name': 'Gene expression (Transcription)'}, {'id': 'R-HSA-8878159', 'name': 'Transcriptional regulation by RUNX3'}, {'id': 'R-HSA-8878159', 'name': 'Transcriptional regulation by RUNX3'}, {'id': 'R-HSA-8878166', 'name': 'Transcriptional regulation by RUNX2'}, {'id': 'R-HSA-8940973', 'name': 'RUNX2 regulates osteoblast differentiation'}, {'id': 'R-HSA-8941326', 'name': 'RUNX2 regulates bone development'}, {'id': 'R-HSA-8941856', 'name': 'RUNX3 regulates NOTCH signaling'}, {'id': 'R-HSA-8941856', 'name': 'RUNX3 regulates NOTCH signaling'}, {'id': 'R-HSA-9012852', 'name': 'Signaling by NOTCH3'}, {'id': 'R-HSA-9013508', 'name': 'NOTCH3 Intracellular Domain Regulates Transcription'}, {'id': 'R-HSA-9013694', 'name': 'Signaling by NOTCH4'}, {'id': 'R-HSA-9013695', 'name': 'NOTCH4 Intracellular Domain Regulates Transcription'}]}",HES1,
385,ENSG00000169282,7881,20.942762,potassium voltage-gated channel subfamily A member regulatory beta subunit 1,"{'reactome': [{'id': 'R-HSA-112316', 'name': 'Neuronal System'}, {'id': 'R-HSA-1296071', 'name': 'Potassium Channels'}, {'id': 'R-HSA-1296072', 'name': 'Voltage gated Potassium channels'}]}",KCNAB1,
386,ENSG00000153936,9653,20.506136,heparan sulfate 2-O-sulfotransferase 1,"{'reactome': [{'id': 'R-HSA-1430728', 'name': 'Metabolism'}, {'id': 'R-HSA-1630316', 'name': 'Glycosaminoglycan metabolism'}, {'id': 'R-HSA-1638091', 'name': 'Heparan sulfate/heparin (HS-GAG) metabolism'}, {'id': 'R-HSA-2022928', 'name': 'HS-GAG biosynthesis'}, {'id': 'R-HSA-71387', 'name': 'Metabolism of carbohydrates'}]}",HS2ST1,
387,ENSG00000100242,25777,19.6594,Sad1 and UNC84 domain containing 2,"{'reactome': [{'id': 'R-HSA-1221632', 'name': 'Meiotic synapsis'}, {'id': 'R-HSA-1474165', 'name': 'Reproduction'}, {'id': 'R-HSA-1500620', 'name': 'Meiosis'}, {'id': 'R-HSA-1640170', 'name': 'Cell Cycle'}]}",SUN2,
388,ENSG00000178031,92949,20.503124,ADAMTS like 1,"{'reactome': [{'id': 'R-HSA-1643685', 'name': 'Disease'}, {'id': 'R-HSA-3781865', 'name': 'Diseases of glycosylation'}, {'id': 'R-HSA-3906995', 'name': 'Diseases associated with O-glycosylation of proteins'}, {'id': 'R-HSA-392499', 'name': 'Metabolism of proteins'}, {'id': 'R-HSA-5083635', 'name': 'Defective B3GALTL causes Peters-plus syndrome (PpS)'}, {'id': 'R-HSA-5173105', 'name': 'O-linked glycosylation'}, {'id': 'R-HSA-5173214', 'name': 'O-glycosylation of TSR domain-containing proteins'}, {'id': 'R-HSA-597592', 'name': 'Post-translational protein modification'}]}",ADAMTSL1,
389,ENSG00000197406,1735,20.569101,iodothyronine deiodinase 3,"{'reactome': [{'id': 'R-HSA-1430728', 'name': 'Metabolism'}, {'id': 'R-HSA-209776', 'name': 'Metabolism of amine-derived hormones'}, {'id': 'R-HSA-209968', 'name': 'Thyroxine biosynthesis'}, {'id': 'R-HSA-350864', 'name': 'Regulation of thyroid hormone activity'}, {'id': 'R-HSA-71291', 'name': 'Metabolism of amino acids and derivatives'}]}",DIO3,
391,ENSG00000106617,51422,18.874105,protein kinase AMP-activated non-catalytic subunit gamma 2,"{'reactome': [{'id': 'R-HSA-112314', 'name': 'Neurotransmitter receptors and postsynaptic signal transmission'}, {'id': 'R-HSA-112315', 'name': 'Transmission across Chemical Synapses'}, {'id': 'R-HSA-112316', 'name': 'Neuronal System'}, {'id': 'R-HSA-1430728', 'name': 'Metabolism'}, {'id': 'R-HSA-1430728', 'name': 'Metabolism'}, {'id': 'R-HSA-1445148', 'name': 'Translocation of SLC2A4 (GLUT4) to the plasma membrane'}, {'id': 'R-HSA-1592230', 'name': 'Mitochondrial biogenesis'}, {'id': 'R-HSA-162582', 'name': 'Signal Transduction'}, {'id': 'R-HSA-1632852', 'name': 'Macroautophagy'}, {'id': 'R-HSA-163680', 'name': 'AMPK inhibits chREBP transcriptional activation activity'}, {'id': 'R-HSA-163680', 'name': 'AMPK inhibits chREBP transcriptional activation activity'}, {'id': 'R-HSA-163685', 'name': 'Integration of energy metabolism'}, {'id': 'R-HSA-163685', 'name': 'Integration of energy metabolism'}, {'id': 'R-HSA-165159', 'name': 'mTOR signalling'}, {'id': 'R-HSA-1852241', 'name': 'Organelle biogenesis and maintenance'}, {'id': 'R-HSA-199991', 'name': 'Membrane Trafficking'}, {'id': 'R-HSA-200425', 'name': 'Import of palmitoyl-CoA into the mitochondrial matrix'}, {'id': 'R-HSA-212436', 'name': 'Generic Transcription Pathway'}, {'id': 'R-HSA-2151209', 'name': 'Activation of PPARGC1A (PGC-1alpha) by phosphorylation'}, {'id': 'R-HSA-3700989', 'name': 'Transcriptional Regulation by TP53'}, {'id': 'R-HSA-380972', 'name': 'Energy dependent regulation of mTOR by LKB1-AMPK'}, {'id': 'R-HSA-438064', 'name': 'Post NMDA receptor activation events'}, {'id': 'R-HSA-442755', 'name': 'Activation of NMDA receptors and postsynaptic events'}, {'id': 'R-HSA-556833', 'name': 'Metabolism of lipids'}, {'id': 'R-HSA-5628897', 'name': 'TP53 Regulates Metabolic Genes'}, {'id': 'R-HSA-5633007', 'name': 'Regulation of TP53 Activity'}, {'id': 'R-HSA-5653656', 'name': 'Vesicle-mediated transport'}, {'id': 'R-HSA-6804756', 'name': 'Regulation of TP53 Activity through Phosphorylation'}, {'id': 'R-HSA-73857', 'name': 'RNA Polymerase II Transcription'}, {'id': 'R-HSA-74160', 'name': 'Gene expression (Transcription)'}, {'id': 'R-HSA-8978868', 'name': 'Fatty acid metabolism'}, {'id': 'R-HSA-9612973', 'name': 'Autophagy'}, {'id': 'R-HSA-9613354', 'name': 'Lipophagy'}, {'id': 'R-HSA-9619483', 'name': 'Activation of AMPK downstream of NMDARs'}]}",PRKAG2,
394,ENSG00000160752,2224,20.080425,farnesyl diphosphate synthase,"{'reactome': [{'id': 'R-HSA-1430728', 'name': 'Metabolism'}, {'id': 'R-HSA-1655829', 'name': 'Regulation of cholesterol biosynthesis by SREBP (SREBF)'}, {'id': 'R-HSA-191273', 'name': 'Cholesterol biosynthesis'}, {'id': 'R-HSA-2426168', 'name': 'Activation of gene expression by SREBF (SREBP)'}, {'id': 'R-HSA-556833', 'name': 'Metabolism of lipids'}, {'id': 'R-HSA-8957322', 'name': 'Metabolism of steroids'}]}",FDPS,
395,ENSG00000139998,376267,19.286913,"RAB15, member RAS oncogene family","{'reactome': [{'id': 'R-HSA-392499', 'name': 'Metabolism of proteins'}, {'id': 'R-HSA-597592', 'name': 'Post-translational protein modification'}, {'id': 'R-HSA-8873719', 'name': 'RAB geranylgeranylation'}]}",RAB15,
396,ENSG00000168484,6440,19.382793,surfactant protein C,"{'reactome': [{'id': 'R-HSA-1643685', 'name': 'Disease'}, {'id': 'R-HSA-392499', 'name': 'Metabolism of proteins'}, {'id': 'R-HSA-5668914', 'name': 'Diseases of metabolism'}, {'id': 'R-HSA-5683826', 'name': 'Surfactant metabolism'}, {'id': 'R-HSA-5687613', 'name': 'Diseases associated with surfactant metabolism'}, {'id': 'R-HSA-5688354', 'name': 'Defective pro-SFTPC causes pulmonary surfactant metabolism dysfunction 2 (SMDP2) and respiratory distress syndrome (RDS)'}, {'id': 'R-HSA-5688849', 'name': 'Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5)'}, {'id': 'R-HSA-5688890', 'name': 'Defective CSF2RA causes pulmonary surfactant metabolism dysfunction 4 (SMDP4)'}]}",SFTPC,
397,ENSG00000072310,6720,19.629452,sterol regulatory element binding transcription factor 1,"{'reactome': [{'id': 'R-HSA-1266738', 'name': 'Developmental Biology'}, {'id': 'R-HSA-1368082', 'name': 'RORA activates gene expression'}, {'id': 'R-HSA-1430728', 'name': 'Metabolism'}, {'id': 'R-HSA-1430728', 'name': 'Metabolism'}, {'id': 'R-HSA-162582', 'name': 'Signal Transduction'}, {'id': 'R-HSA-1655829', 'name': 'Regulation of cholesterol biosynthesis by SREBP (SREBF)'}, {'id': 'R-HSA-1655829', 'name': 'Regulation of cholesterol biosynthesis by SREBP (SREBF)'}, {'id': 'R-HSA-1989781', 'name': 'PPARA activates gene expression'}, {'id': 'R-HSA-212436', 'name': 'Generic Transcription Pathway'}, {'id': 'R-HSA-2426168', 'name': 'Activation of gene expression by SREBF (SREBP)'}, {'id': 'R-HSA-2426168', 'name': 'Activation of gene expression by SREBF (SREBP)'}, {'id': 'R-HSA-381340', 'name': 'Transcriptional regulation of white adipocyte differentiation'}, {'id': 'R-HSA-400206', 'name': 'Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)'}, {'id': 'R-HSA-400253', 'name': 'Circadian Clock'}, {'id': 'R-HSA-556833', 'name': 'Metabolism of lipids'}, {'id': 'R-HSA-556833', 'name': 'Metabolism of lipids'}, {'id': 'R-HSA-73857', 'name': 'RNA Polymerase II Transcription'}, {'id': 'R-HSA-74160', 'name': 'Gene expression (Transcription)'}, {'id': 'R-HSA-8957322', 'name': 'Metabolism of steroids'}, {'id': 'R-HSA-8957322', 'name': 'Metabolism of steroids'}, {'id': 'R-HSA-9006931', 'name': 'Signaling by Nuclear Receptors'}, {'id': 'R-HSA-9024446', 'name': 'NR1H2 and NR1H3-mediated signaling'}, {'id': 'R-HSA-9029558', 'name': 'NR1H2 & NR1H3 regulate gene expression linked to lipogenesis'}, {'id': 'R-HSA-9614085', 'name': 'FOXO-mediated transcription'}, {'id': 'R-HSA-9615017', 'name': 'FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes'}]}",SREBF1,
